"","Entry","Mno","restrt","..1","Study","Expt","Ref","TDBU","FTG","Ygen","Yunits","Sys1","Slevels","Smax","Dur","Gtime","Tscale","LnTscale","Tser","FinalT","HigherT","richness","value","unit.types","unit.types2","MaxTscale","Finaltime","logMaxTime","logY","logS","TG1"
"457",415,898,"control",10.08,"65","131","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,12,"1095","729.4444",1.5011,"0.4062","N","Y","Y",4,5.64,"mass","biomass",1.5011,"Y",0.406198172683993,1.72988406550997,1.38629436111989,"P"
"458",415,898,"control",10.08,"65","131","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,12,"1095","729.4444",1.5011,"0.4062","N","Y","Y",1,2.68,"mass","biomass",1.5011,"Y",0.406198172683993,0.985816794522765,0,"P"
"459",415,898,"control",10.08,"65","131","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,12,"1095","729.4444",1.5011,"0.4062","N","Y","Y",8,6.63,"mass","biomass",1.5011,"Y",0.406198172683993,1.89160480419777,2.07944154167984,"P"
"460",415,898,"control",10.08,"65","131","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,12,"1095","729.4444",1.5011,"0.4062","N","Y","Y",12,10.21,"mass","biomass",1.5011,"Y",0.406198172683993,2.32336763217657,2.484906649788,"P"
"461",416,899,"control",160.225,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"365","729.4444",0.5004,"-0.6924","Y","N","Y",2,179.2933,"mass","biomass",0.5004,"Y",-0.692347500389381,5.18902301237247,0.693147180559945,"P"
"462",416,899,"control",160.225,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"365","729.4444",0.5004,"-0.6924","Y","N","Y",4,135.7924,"mass","biomass",0.5004,"Y",-0.692347500389381,4.91112724890461,1.38629436111989,"P"
"463",416,899,"control",160.225,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"365","729.4444",0.5004,"-0.6924","Y","N","Y",8,188.1428,"mass","biomass",0.5004,"Y",-0.692347500389381,5.23720124896734,2.07944154167984,"P"
"464",416,899,"control",160.225,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"365","729.4444",0.5004,"-0.6924","Y","N","Y",1,134.3084,"mass","biomass",0.5004,"Y",-0.692347500389381,4.90013864811084,0,"P"
"465",416,899,"control",160.225,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"365","729.4444",0.5004,"-0.6924","Y","N","Y",32,189.6268,"mass","biomass",0.5004,"Y",-0.692347500389381,5.24505793004289,3.46573590279973,"P"
"466",417,900,"control",856.253,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"730","729.4444",1.0008,"0.0008","Y","N","Y",4,637.2545,"mass","biomass",1.0008,"Y",0.000799680170564244,6.45716910482407,1.38629436111989,"P"
"467",417,900,"control",856.253,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"730","729.4444",1.0008,"0.0008","Y","N","Y",1,340.7601,"mass","biomass",1.0008,"Y",0.000799680170564244,5.83117871063627,0,"P"
"468",417,900,"control",856.253,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"730","729.4444",1.0008,"0.0008","Y","N","Y",2,426.3325,"mass","biomass",1.0008,"Y",0.000799680170564244,6.05521955825675,0.693147180559945,"P"
"469",417,900,"control",856.253,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"730","729.4444",1.0008,"0.0008","Y","N","Y",8,564.2553,"mass","biomass",1.0008,"Y",0.000799680170564244,6.33550680865309,2.07944154167984,"P"
"470",417,900,"control",856.253,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"730","729.4444",1.0008,"0.0008","Y","N","Y",32,868.0879,"mass","biomass",1.0008,"Y",0.000799680170564244,6.76629297681427,3.46573590279973,"P"
"471",418,901,"control",400.052,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",4,459.8984,"mass","biomass",1.5011,"Y",0.406198172683993,6.13100559552265,1.38629436111989,"P"
"472",418,901,"control",400.052,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",2,295.2578,"mass","biomass",1.5011,"Y",0.406198172683993,5.6878488730181,0.693147180559945,"P"
"473",418,901,"control",400.052,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",32,784.5805,"mass","biomass",1.5011,"Y",0.406198172683993,6.6651491800381,3.46573590279973,"P"
"474",418,901,"control",400.052,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",1,226.0096,"mass","biomass",1.5011,"Y",0.406198172683993,5.42057747624623,0,"P"
"475",418,901,"control",400.052,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",8,611.7095,"mass","biomass",1.5011,"Y",0.406198172683993,6.41625749661672,2.07944154167984,"P"
"476",420,902,"control",7.56,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"1095","729.4444",1.5011,"0.4062","N","Y","Y",1,3.99,"mass","biomass",1.5011,"Y",0.406198172683993,1.38379123090177,0,"P"
"477",420,902,"control",7.56,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"1095","729.4444",1.5011,"0.4062","N","Y","Y",2,5.59,"mass","biomass",1.5011,"Y",0.406198172683993,1.72097928716701,0.693147180559945,"P"
"478",420,902,"control",7.56,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"1095","729.4444",1.5011,"0.4062","N","Y","Y",8,12,"mass","biomass",1.5011,"Y",0.406198172683993,2.484906649788,2.07944154167984,"P"
"479",420,902,"control",7.56,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"1095","729.4444",1.5011,"0.4062","N","Y","Y",32,13.53,"mass","biomass",1.5011,"Y",0.406198172683993,2.6049094421827,3.46573590279973,"P"
"480",420,902,"control",7.56,"65","132","Spehn et al. 2005 (BIODEPTH)","TD","P","SST","g m-2","T",5,32,"1095","729.4444",1.5011,"0.4062","N","Y","Y",4,8.89,"mass","biomass",1.5011,"Y",0.406198172683993,2.18492704952581,1.38629436111989,"P"
"481",421,903,"control",1.3018,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"14","19.5",0.7146,"-0.336","Y","N","N",1,0.4492,"mass","biomass",0.7146,"Y",-0.336032333392828,-0.800287056117849,0,"H"
"482",421,903,"control",1.3018,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"14","19.5",0.7146,"-0.336","Y","N","N",4,1.5249,"mass","biomass",0.7146,"Y",-0.336032333392828,0.421928834138829,1.38629436111989,"H"
"483",422,904,"control",1.0357,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"21","19.5",1.072,"0.0695","Y","N","N",1,0.3802,"mass","biomass",1.072,"Y",0.0695260626486103,-0.967057848927808,0,"H"
"484",422,904,"control",1.0357,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"21","19.5",1.072,"0.0695","Y","N","N",4,0.4614,"mass","biomass",1.072,"Y",0.0695260626486103,-0.773489933242484,1.38629436111989,"H"
"485",423,905,"control",0.4531,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"28","19.5",1.4293,"0.3572","Y","N","N",4,0.4633,"mass","biomass",1.4293,"Y",0.357184813932932,-0.769380486559534,1.38629436111989,"H"
"486",423,905,"control",0.4531,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"28","19.5",1.4293,"0.3572","Y","N","N",1,0.1274,"mass","biomass",1.4293,"Y",0.357184813932932,-2.06042353584407,0,"H"
"487",424,906,"control",0.0935,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"42","19.5",2.1538,"0.7673","Y","N","N",4,0.2134,"mass","biomass",2.1538,"Y",0.767233723912643,-1.54458694011448,1.38629436111989,"H"
"488",424,906,"control",0.0935,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"42","19.5",2.1538,"0.7673","Y","N","N",1,0.0458,"mass","biomass",2.1538,"Y",0.767233723912643,-3.083471187862,0,"H"
"489",425,907,"control",0.151,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"56","19.5",2.8685,"1.0538","Y","N","N",1,0.0404,"mass","biomass",2.8685,"Y",1.05378924505979,-3.20892549401503,0,"H"
"490",425,907,"control",0.151,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"56","19.5",2.8685,"1.0538","Y","N","N",4,0.0476,"mass","biomass",2.8685,"Y",1.05378924505979,-3.04492251774476,1.38629436111989,"H"
"491",426,908,"control",0.1582,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"64","19.5",3.2854,"1.1895","Y","N","N",4,0.0516,"mass","biomass",3.2854,"Y",1.18948841012496,-2.96423360649462,1.38629436111989,"H"
"492",426,908,"control",0.1582,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"64","19.5",3.2854,"1.1895","Y","N","N",1,0.0428,"mass","biomass",3.2854,"Y",1.18948841012496,-3.15121717639439,0,"H"
"493",427,909,"control",0.2086,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"72","19.5",3.6923,"1.3063","Y","N","N",1,0.0562,"mass","biomass",3.6923,"Y",1.30624957011085,-2.87883852208249,0,"H"
"494",427,909,"control",0.2086,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"72","19.5",3.6923,"1.3063","Y","N","N",4,0.0467,"mass","biomass",3.6923,"Y",1.30624957011085,-3.06401111430729,1.38629436111989,"H"
"495",428,910,"control",0.0144,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"80","19.5",4.1092,"1.4132","Y","N","N",1,0.0044,"mass","biomass",4.1092,"Y",1.41322836235997,-5.42615073805792,0,"H"
"496",428,910,"control",0.0144,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"80","19.5",4.1092,"1.4132","Y","N","N",4,0.0391,"mass","biomass",4.1092,"Y",1.41322836235997,-3.24163281199082,1.38629436111989,"H"
"497",429,911,"control",0.036,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"88","19.5",4.5161,"1.5077","Y","N","N",4,0.0409,"mass","biomass",4.5161,"Y",1.50764878953207,-3.19662521593338,1.38629436111989,"H"
"498",429,911,"control",0.036,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"88","19.5",4.5161,"1.5077","Y","N","N",1,0.0093,"mass","biomass",4.5161,"Y",1.50764878953207,-4.67774087882293,0,"H"
"499",430,912,"control",0.0503,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"96","19.5",4.933,"1.5959","Y","N","N",4,0.0393,"mass","biomass",4.933,"Y",1.5959473222516,-3.23653076010692,1.38629436111989,"H"
"500",430,912,"control",0.0503,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"96","19.5",4.933,"1.5959","Y","N","N",1,0.0126,"mass","biomass",4.933,"Y",1.5959473222516,-4.3740584650247,0,"H"
"501",431,913,"control",0.0676,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"104","19.5",5.3333,"1.674","Y","Y","N",4,0.0256,"mass","biomass",5.3333,"Y",1.67397018355214,-3.66516292749662,1.38629436111989,"H"
"502",431,913,"control",0.0676,"66","133","Steiner et al. 2005","TD","H","SST","g L-1","A",2,4,"104","19.5",5.3333,"1.674","Y","Y","N",1,0.0169,"mass","biomass",5.3333,"Y",1.67397018355214,-4.08044165705311,0,"H"
"503",438,914,"control",NA,"67","134","Stocker et al. 1999","TD","P","SST","g m-2","T",3,32,"480","770.5556",0.6229,"-0.4733","N","Y","Y",5,196.5,"mass","biomass",0.6229,"Y",-0.473369286722037,5.28066243130932,1.6094379124341,"P"
"504",438,914,"control",NA,"67","134","Stocker et al. 1999","TD","P","SST","g m-2","T",3,32,"480","770.5556",0.6229,"-0.4733","N","Y","Y",12,214.6667,"mass","biomass",0.6229,"Y",-0.473369286722037,5.36908659271573,2.484906649788,"P"
"505",438,914,"control",NA,"67","134","Stocker et al. 1999","TD","P","SST","g m-2","T",3,32,"480","770.5556",0.6229,"-0.4733","N","Y","Y",32,205.6667,"mass","biomass",0.6229,"Y",-0.473369286722037,5.32625689731182,3.46573590279973,"P"
"506",439,915,"incr",NA,"67","135","Stocker et al. 1999","TD","P","SST","g m-2","T",3,32,"480","770.5556",0.6229,"-0.4733","N","Y","Y",5,225.5,"mass","biomass",0.6229,"Y",-0.473369286722037,5.41832015894273,1.6094379124341,"P"
"507",439,915,"incr",NA,"67","135","Stocker et al. 1999","TD","P","SST","g m-2","T",3,32,"480","770.5556",0.6229,"-0.4733","N","Y","Y",12,193.75,"mass","biomass",0.6229,"Y",-0.473369286722037,5.26656866823346,2.484906649788,"P"
"508",439,915,"incr",NA,"67","135","Stocker et al. 1999","TD","P","SST","g m-2","T",3,32,"480","770.5556",0.6229,"-0.4733","N","Y","Y",32,257,"mass","biomass",0.6229,"Y",-0.473369286722037,5.54907608489522,3.46573590279973,"P"
"509",456,916,"control",994.9231,"72","144","Symstad et al. 1998","TD","P","SST","g m-2","T",10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",3,736.3077,"mass","biomass",0.1279,"Y",-2.05650657039734,6.60164810201386,1.09861228866811,"P"
"510",456,916,"control",994.9231,"72","144","Symstad et al. 1998","TD","P","SST","g m-2","T",10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",4,714.3077,"mass","biomass",0.1279,"Y",-2.05650657039734,6.57131382188723,1.38629436111989,"P"
"511",456,916,"control",994.9231,"72","144","Symstad et al. 1998","TD","P","SST","g m-2","T",10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",5,631.6923,"mass","biomass",0.1279,"Y",-2.05650657039734,6.44840240849999,1.6094379124341,"P"
"512",456,916,"control",994.9231,"72","144","Symstad et al. 1998","TD","P","SST","g m-2","T",10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",6,690.7692,"mass","biomass",0.1279,"Y",-2.05650657039734,6.53780575929128,1.79175946922805,"P"
"513",456,916,"control",994.9231,"72","144","Symstad et al. 1998","TD","P","SST","g m-2","T",10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",7,709.5385,"mass","biomass",0.1279,"Y",-2.05650657039734,6.56461475869378,1.94591014905531,"P"
"514",456,916,"control",994.9231,"72","144","Symstad et al. 1998","TD","P","SST","g m-2","T",10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",10,765.3846,"mass","biomass",0.1279,"Y",-2.05650657039734,6.6403784525906,2.30258509299405,"P"
"515",456,916,"control",994.9231,"72","144","Symstad et al. 1998","TD","P","SST","g m-2","T",10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",1,496.4615,"mass","biomass",0.1279,"Y",-2.05650657039734,6.20750593767903,0,"P"
"516",456,916,"control",994.9231,"72","144","Symstad et al. 1998","TD","P","SST","g m-2","T",10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",2,584,"mass","biomass",0.1279,"Y",-2.05650657039734,6.36990098282823,0.693147180559945,"P"
"517",456,916,"control",994.9231,"72","144","Symstad et al. 1998","TD","P","SST","g m-2","T",10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",8,720.1538,"mass","biomass",0.1279,"Y",-2.05650657039734,6.57946480030961,2.07944154167984,"P"
"518",456,916,"control",994.9231,"72","144","Symstad et al. 1998","TD","P","SST","g m-2","T",10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",9,787.2308,"mass","biomass",0.1279,"Y",-2.05650657039734,6.6685214709889,2.19722457733622,"P"
"519",459,917,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"762","889.6875",0.8565,"-0.1549","Y","N","Y",4,138.015,"mass","biomass",0.8565,"Y",-0.154900961217962,4.92736237490243,1.38629436111989,"P"
"520",459,917,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"762","889.6875",0.8565,"-0.1549","Y","N","Y",1,95.9508,"mass","biomass",0.8565,"Y",-0.154900961217962,4.56383556009482,0,"P"
"521",459,917,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"762","889.6875",0.8565,"-0.1549","Y","N","Y",2,94.59,"mass","biomass",0.8565,"Y",-0.154900961217962,4.54955176222508,0.693147180559945,"P"
"522",459,917,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"762","889.6875",0.8565,"-0.1549","Y","N","Y",8,107.9975,"mass","biomass",0.8565,"Y",-0.154900961217962,4.68210807870815,2.07944154167984,"P"
"523",459,917,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"762","889.6875",0.8565,"-0.1549","Y","N","Y",6,106.0875,"mass","biomass",0.8565,"Y",-0.154900961217962,4.6642642252958,1.79175946922805,"P"
"524",459,917,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"762","889.6875",0.8565,"-0.1549","Y","N","Y",12,114.3478,"mass","biomass",0.8565,"Y",-0.154900961217962,4.73924468110575,2.484906649788,"P"
"525",459,917,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"762","889.6875",0.8565,"-0.1549","Y","N","Y",24,152.8833,"mass","biomass",0.8565,"Y",-0.154900961217962,5.02967488525635,3.17805383034795,"P"
"526",460,918,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"792","889.6875",0.8902,"-0.1163","Y","N","Y",12,129.3783,"mass","biomass",0.8902,"Y",-0.116309122400383,4.86274067094071,2.484906649788,"P"
"527",460,918,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"792","889.6875",0.8902,"-0.1163","Y","N","Y",1,102.2425,"mass","biomass",0.8902,"Y",-0.116309122400383,4.62734744259944,0,"P"
"528",460,918,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"792","889.6875",0.8902,"-0.1163","Y","N","Y",2,156.0475,"mass","biomass",0.8902,"Y",-0.116309122400383,5.05016044808221,0.693147180559945,"P"
"529",460,918,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"792","889.6875",0.8902,"-0.1163","Y","N","Y",6,171,"mass","biomass",0.8902,"Y",-0.116309122400383,5.14166355650266,1.79175946922805,"P"
"530",460,918,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"792","889.6875",0.8902,"-0.1163","Y","N","Y",8,127.635,"mass","biomass",0.8902,"Y",-0.116309122400383,4.84917462796963,2.07944154167984,"P"
"531",460,918,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"792","889.6875",0.8902,"-0.1163","Y","N","Y",24,165.9667,"mass","biomass",0.8902,"Y",-0.116309122400383,5.11178716582355,3.17805383034795,"P"
"532",460,918,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"792","889.6875",0.8902,"-0.1163","Y","N","Y",4,162.235,"mass","biomass",0.8902,"Y",-0.116309122400383,5.08904590138748,1.38629436111989,"P"
"533",461,919,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"823","889.6875",0.925,"-0.0779","Y","N","Y",2,115.4025,"mass","biomass",0.925,"Y",-0.0779615414697118,4.74842601761751,0.693147180559945,"P"
"534",461,919,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"823","889.6875",0.925,"-0.0779","Y","N","Y",1,123.7375,"mass","biomass",0.925,"Y",-0.0779615414697118,4.81816238624593,0,"P"
"535",461,919,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"823","889.6875",0.925,"-0.0779","Y","N","Y",4,176.125,"mass","biomass",0.925,"Y",-0.0779615414697118,5.17119397021884,1.38629436111989,"P"
"536",461,919,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"823","889.6875",0.925,"-0.0779","Y","N","Y",24,168.7417,"mass","biomass",0.925,"Y",-0.0779615414697118,5.12836914335782,3.17805383034795,"P"
"537",461,919,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"823","889.6875",0.925,"-0.0779","Y","N","Y",12,154.8304,"mass","biomass",0.925,"Y",-0.0779615414697118,5.04233032430406,2.484906649788,"P"
"538",461,919,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"823","889.6875",0.925,"-0.0779","Y","N","Y",6,179.9225,"mass","biomass",0.925,"Y",-0.0779615414697118,5.192526202619,1.79175946922805,"P"
"539",461,919,"control",NA,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"823","889.6875",0.925,"-0.0779","Y","N","Y",8,153.785,"mass","biomass",0.925,"Y",-0.0779615414697118,5.03555552305648,2.07944154167984,"P"
"540",462,920,"control",208.2333,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"1157","889.6875",1.3005,"0.2627","Y","N","Y",1,104.0943,"mass","biomass",1.3005,"Y",0.262748805906569,4.64529721907858,0,"P"
"541",462,920,"control",208.2333,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"1157","889.6875",1.3005,"0.2627","Y","N","Y",2,145.6998,"mass","biomass",1.3005,"Y",0.262748805906569,4.98154834051662,0.693147180559945,"P"
"542",462,920,"control",208.2333,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"1157","889.6875",1.3005,"0.2627","Y","N","Y",8,140.1493,"mass","biomass",1.3005,"Y",0.262748805906569,4.94270828294973,2.07944154167984,"P"
"543",462,920,"control",208.2333,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"1157","889.6875",1.3005,"0.2627","Y","N","Y",12,161.7889,"mass","biomass",1.3005,"Y",0.262748805906569,5.08629239905724,2.484906649788,"P"
"544",462,920,"control",208.2333,"73","145","Tilman et al. - Biodiversity I (E123)","TD","P","SST","g m-2","T",7,24,"1157","889.6875",1.3005,"0.2627","Y","N","Y",4,170.1273,"mass","biomass",1.3005,"Y",0.262748805906569,5.13654698035122,1.38629436111989,"P"
